Nsyl,Ntom,HEB,p_value,q_value
Nitab21g005340.1,Nitab03g035090.1,7.227838346361545,0.0,0.0
Nitab21g005700.1,Nitab14g021490.1,5.1000593762903135,0.0,0.0
Nitab21g006250.1,Nitab21g017530.1,3.5296485730158293,0.0,0.0
Nitab21g006470.1,Nitab14g020810.1,4.743461878891588,0.0,0.0
Nitab21g007580.1,Nitab14g020080.1,8.3058137869471,0.0,0.0
Nitab21g008260.1,Nitab23g024400.1,6.487731117994209,0.0,0.0
Nitab21g008590.1,Nitab17g035910.1,4.475342498098854,0.0,0.0
Nitab21g009660.1,Nitab17g038280.1,14.322693394372068,0.0,0.0
Nitab21g010580.1,Nitab14g016420.1,4.655303362641694,0.0,0.0
Nitab21g010620.1,Nitab14g016470.1,4.7884746742854585,0.0,0.0
Nitab17g005030.1,Nitab17g010110.1,6.855814115712258,0.0,0.0
Nitab17g005340.1,Nitab17g009430.1,6.023515613203612,0.0,0.0
Nitab17g006110.1,Nitab15g008990.1,5.217674531502115,0.0,0.0
Nitab17g012750.1,Nitab17g011410.1,8.50332541966776,0.0,0.0
Nitab17g019610.1,Nitab17g015770.1,3.9502398992319017,0.0,0.0
Nitab17g022660.1,Nitab23g022050.1,3.619845091251801,0.0,0.0
Nitab17g025890.1,Nitab21g010860.1,5.079642184124903,0.0,0.0
Nitab17g029440.1,Nitab17g029190.1,5.305307914754775,0.0,0.0
Nitab05g005540.1,Nitab24g017370.1,3.891927585914925,0.0,0.0
Nitab05g006890.1,Nitab04g023040.1,8.364181514429871,0.0,0.0
Nitab05g006840.1,Nitab24g016830.1,13.06769228412507,0.0,0.0
Nitab05g010350.1,Nitab24g006340.1,6.686023396150173,0.0,0.0
Nitab05g011070.1,Nitab24g008340.1,3.279630543085547,0.0,0.0
Nitab05g011710.1,Nitab24g008890.1,5.737244852875872,0.0,0.0
Nitab05g014730.1,Nitab15g018060.1,4.013996554338623,0.0,0.0
Nitab05g015020.1,Nitab24g005060.1,4.119742121142093,0.0,0.0
Nitab05g015490.1,Nitab22g021530.1,3.628566111330731,0.0,0.0
Nitab05g016310.1,Nitab23g029610.1,8.560964410988154,0.0,0.0
Nitab05g017680.1,Nitab09g022480.1,6.954882305044801,0.0,0.0
Nitab05g018990.1,Nitab04g030040.1,6.994439605279788,0.0,0.0
Nitab05g019290.1,Nitab24g010040.1,3.9725656757984673,0.0,0.0
Nitab05g019880.1,Nitab22g010640.1,4.568235748851924,0.0,0.0
Nitab05g022230.1,Nitab15g020000.1,5.9246768460200165,0.0,0.0
Nitab05g023140.1,Nitab15g020360.1,5.657147496956489,0.0,0.0
Nitab05g023310.1,Nitab17g024710.1,14.454685808207584,0.0,0.0
Nitab05g024350.1,Nitab15g014280.1,4.34812698259569,0.0,0.0
Nitab05g025940.1,Nitab23g021020.1,3.723865711866528,0.0,0.0
Nitab05g026640.1,Nitab15g022870.1,4.157675435448748,0.0,0.0
Nitab05g027730.1,Nitab14g018600.1,3.2706072385917775,0.0,0.0
Nitab14g005510.1,Nitab15g006740.1,5.5030553394015795,0.0,0.0
Nitab14g005580.1,Nitab13g006210.1,8.935524013211875,0.0,0.0
Nitab23g011210.1,Nitab23g008480.1,7.740270334933434,0.0,0.0
Nitab22g023170.1,Nitab15g006430.1,5.4787325856132965,0.0,0.0
Nitab22g023140.1,Nitab14g014530.1,3.3060038142454315,0.0,0.0
Nitab22g024670.1,Nitab19g016870.1,3.476266185785217,0.0,0.0
Nitab22g027200.1,Nitab19g012400.1,3.1408861982800267,0.0,0.0
Nitab22g028960.1,Nitab19g008610.1,6.068050885377562,0.0,0.0
Nitab22g029870.1,Nitab22g005380.1,5.116059005303624,0.0,0.0
Nitab22g030070.1,Nitab14g006740.1,11.47999793657348,0.0,0.0
Nitab22g030740.1,Nitab17g009980.1,4.225982493910867,0.0,0.0
Nitab22g031180.1,Nitab08g009130.1,3.3112606058642857,0.0,0.0
Nitab22g031270.1,Nitab19g010290.1,6.238961892675487,0.0,0.0
Nitab22g031410.1,Nitab15g015440.1,5.966001143443898,0.0,0.0
Nitab22g031820.1,Nitab19g009880.1,6.215610025807136,0.0,0.0
Nitab22g034200.1,Nitab15g005890.1,4.7023053102983505,0.0,0.0
Nitab22g036110.1,Nitab19g007450.1,3.3552655607303277,0.0,0.0
Nitab22g036760.1,Nitab19g005120.1,5.548456413290544,0.0,0.0
Nitab22g036790.1,Nitab19g005140.1,7.1168210396289835,0.0,0.0
