Nsyl,Ntom,HEB,p_value,q_value
Nitab01g015130.1,Nitab23g017170.1,3.4763594319144326,5.96551859344e-06,0.0001357620681
Nitab21g011950.1,Nitab02g023310.1,3.333025006157383,6.23554232015e-06,0.000141388357215
Nitab09g006800.1,Nitab21g020870.1,3.391578090710035,6.67005024468e-06,0.000149870712291
Nitab16g005470.1,Nitab23g028940.1,3.3269532797919266,6.716489656e-06,0.000150641267999
Nitab17g012750.1,Nitab17g011410.1,3.360374933634136,6.75468878819e-06,0.000151224557834
Nitab09g005540.1,Nitab18g026000.1,3.659628994209467,7.1052277002e-06,0.000158500250298
Nitab01g020090.1,Nitab23g019120.1,3.376139204128097,7.26769094617e-06,0.000161543316855
Nitab07g014440.1,Nitab13g005620.1,3.3152185404057524,7.32329379372e-06,0.00016248803743
Nitab05g018300.1,Nitab16g014890.1,3.3080605870388746,7.46337846769e-06,0.00016500585229
Nitab11g016370.1,Nitab13g017670.1,3.3070973301753126,7.7154811603e-06,0.000170276001479
Nitab06g029770.1,Nitab04g008810.1,3.923348386319637,8.1531244408e-06,0.000179296458226
Nitab21g007580.1,Nitab14g020080.1,3.471423824469079,8.22362085307e-06,0.000180526671576
Nitab10g020640.1,Nitab02g022130.1,3.4138296184580352,8.63464215339e-06,0.000188880893525
Nitab05g007800.1,Nitab04g033170.1,3.3738714457054138,8.6570622293e-06,0.000189037927518
Nitab06g031880.1,Nitab17g007300.1,4.590907913503433,8.76442402709e-06,0.000190710791593
Nitab07g010660.1,Nitab19g018300.1,3.8090315974525932,8.97602211514e-06,0.000194292499641
Nitab06g031210.1,Nitab15g009000.1,3.4607386143683834,9.28131075117e-06,0.000200201908255
Nitab22g022050.1,Nitab22g013250.1,3.3144691819462055,1.00135067136e-05,0.000214503495283
Nitab03g017250.1,Nitab17g038500.1,3.2927850268656575,1.04663171578e-05,0.000223431551994
Nitab03g018130.1,Nitab17g039230.1,3.245776943975237,1.07888767883e-05,0.000229134313023
Nitab08g011180.1,Nitab12g006410.1,3.2999006014825163,1.0979142508e-05,0.000232776588935
Nitab18g022800.1,Nitab23g010270.1,3.380985972653399,1.10521851796e-05,0.000233925346045
Nitab18g015450.1,Nitab24g021800.1,3.4788635385605966,1.10975345e-05,0.000234485043277
Nitab06g028000.1,Nitab04g007010.1,4.004453616976054,1.15779001085e-05,0.000242979179435
Nitab10g007100.1,Nitab02g006840.1,3.2082400197687866,1.19648327387e-05,0.000250675372395
Nitab06g033940.1,Nitab04g012410.1,3.258247202342653,1.254612556e-05,0.000261089925035
Nitab07g019440.1,Nitab13g016190.1,3.3768236600835917,1.32294688633e-05,0.000273931723391
Nitab06g027990.1,Nitab04g007020.1,3.2386278858573223,1.56839688285e-05,0.00032100373825
Nitab03g023550.1,Nitab06g024950.1,3.733873961963401,1.58971060021e-05,0.000323763227824
Nitab22g023380.1,Nitab15g015740.1,3.2146892434694214,1.59662101872e-05,0.000324637549101
Nitab11g014770.1,Nitab13g022630.1,3.1386620491243438,1.59923128594e-05,0.000324636098847
Nitab01g020630.1,Nitab23g020550.1,3.740738050141483,1.6083034687e-05,0.000325944247097
Nitab07g016350.1,Nitab19g029500.1,3.412799068141647,1.75466649397e-05,0.000351018202011
Nitab06g032320.1,Nitab04g010770.1,4.1973875658425515,1.80432203534e-05,0.000358064099269
Nitab07g029600.1,Nitab14g010050.1,3.1799865674951193,1.8198908868e-05,0.00036057678385
Nitab06g027450.1,Nitab04g006350.1,3.1371838323110883,1.84906192975e-05,0.000362878403713
Nitab08g023970.1,Nitab21g014270.1,3.157473507316768,1.85945522682e-05,0.000364341598392
Nitab20g006850.1,Nitab12g009710.1,3.146996422249358,1.95582903683e-05,0.000382018071555
Nitab05g023490.1,Nitab15g020670.1,3.259986016531859,1.95699557912e-05,0.0003816449083
Nitab20g023740.1,Nitab14g006700.1,3.168566598562741,1.9886149376e-05,0.000385990470595
Nitab01g010970.1,Nitab12g012660.1,3.710064028722036,1.99743229393e-05,0.000387096136588
Nitab22g036790.1,Nitab19g005140.1,3.5678053354981176,1.99963009943e-05,0.000386917505822
Nitab08g026960.1,Nitab02g027660.1,3.29261234376994,2.03266418947e-05,0.000392696790373
Nitab10g008080.1,Nitab02g007610.1,3.1985982792231056,2.10164200237e-05,0.000405391380333
Nitab16g013040.1,Nitab12g012020.1,3.8778390671904206,2.10374347924e-05,0.000405166620699
Nitab07g011690.1,Nitab19g025940.1,4.33245793383903,2.13605029894e-05,0.000410750881516
Nitab10g026420.1,Nitab02g028360.1,3.1644599189296527,2.14655795061e-05,0.000410860466997
Nitab06g009100.1,Nitab19g018940.1,3.580685226048174,2.21436601153e-05,0.000419950789618
Nitab16g009620.1,Nitab12g012160.1,3.19719493395271,2.22830873414e-05,0.000421306604109
